event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC Fight Night: Font vs. Vera,Keith Peterson,Daniel Lacerda,Francisco Figueiredo,Francisco Figueiredo,3,F,Flyweight,M,Submission,Kneebar On Ground,1,1:18,http://ufcstats.com/fight-details/7e4b7a70838e5ba4
UFC Fight Night: Font vs. Vera,Herb Dean,Gabe Green,Yohan Lainesse,Gabe Green,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,2,4:02,http://ufcstats.com/fight-details/5b731da9e4be4391
UFC Fight Night: Font vs. Vera,Mark Smith,Natan Levy,Mike Breeden,Natan Levy,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9217ecc287ac482d
UFC Fight Night: Font vs. Vera,Jason Herzog,Gina Mazany,Shanna Young,Shanna Young,3,F,Women's Flyweight,F,KO/TKO,Punches to Head From Back Control,2,3:11,http://ufcstats.com/fight-details/80cf37627a129145
UFC Fight Night: Lemos vs. Andrade,Keith Peterson,Amanda Lemos,Jessica Andrade,Jessica Andrade,5,F,Women's Strawweight,F,Submission,Arm Triangle Standing,1,3:13,http://ufcstats.com/fight-details/3a3ac7b3987f6799
UFC Fight Night: Lemos vs. Andrade,Herb Dean,Clay Guida,Claudio Puelles,Claudio Puelles,3,F,Lightweight,M,Submission,Kneebar From Bottom Half Guard,1,3:01,http://ufcstats.com/fight-details/6017351e164dbca3
UFC Fight Night: Lemos vs. Andrade,Chris Tognoni,Maycee Barber,Montana De La Rosa,Maycee Barber,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a45d4327bc82bc28
UFC Fight Night: Lemos vs. Andrade,Keith Peterson,Lando Vannata,Charles Jourdain,Charles Jourdain,3,F,Featherweight,M,Submission,Guillotine Choke From Bottom Guard,1,2:32,http://ufcstats.com/fight-details/173d576e6247a88a
UFC Fight Night: Lemos vs. Andrade,Herb Dean,Jordan Wright,Marc-Andre Barriault,Marc-Andre Barriault,3,F,Catch Weight,M,Submission,Guillotine Choke From Bottom Guard,1,2:36,http://ufcstats.com/fight-details/992e84bf59837e21
UFC Fight Night: Lemos vs. Andrade,Chris Tognoni,Dwight Grant,Sergey Khandozhko,Sergey Khandozhko,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2,4:15,http://ufcstats.com/fight-details/9b8a82276f06829f
UFC Fight Night: Lemos vs. Andrade,Mark Smith,Tyson Pedro,Ike Villanueva,Tyson Pedro,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,4:55,http://ufcstats.com/fight-details/e8c57c6259193466
UFC Fight Night: Lemos vs. Andrade,Keith Peterson,Aoriqileng,Cameron Else,Aoriqileng,3,F,Bantamweight,M,KO/TKO,Punches to Head From Back Control,1,2:48,http://ufcstats.com/fight-details/926977ec3ed0ebe1
UFC Fight Night: Lemos vs. Andrade,Herb Dean,Preston Parsons,Evan Elder,Preston Parsons,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e4d946470fd150fe
UFC Fight Night: Lemos vs. Andrade,Mark Smith,Marcin Prachnio,Philipe Lins,Philipe Lins,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6a4ba72b084193b5
UFC Fight Night: Lemos vs. Andrade,Chris Tognoni,Dean Barry,Mike Jackson,Mike Jackson,3,F,Welterweight,M,DQ,Eye Poke by Barry,1,3:52,http://ufcstats.com/fight-details/7cf7960c6ccb5fa1
UFC Fight Night: Luque vs. Muhammad,Herb Dean,Vicente Luque,Belal Muhammad,Belal Muhammad,5,F,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/6d4b6224f26572f9
UFC Fight Night: Luque vs. Muhammad,Dan Miragliotta,Caio Borralho,Gadzhi Omargadzhiev,Caio Borralho,3,F,Middleweight,M,Decision,Unanimous,3,3:56,http://ufcstats.com/fight-details/a0a120c50d93f70a
UFC Fight Night: Luque vs. Muhammad,Mark Smith,Miguel Baeza,Andre Fialho,Andre Fialho,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,4:39,http://ufcstats.com/fight-details/7c5fc3fc7be4a997
UFC Fight Night: Luque vs. Muhammad,Chris Tognoni,Mayra Bueno Silva,Wu Yanan,Mayra Bueno Silva,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2e94ee4b9f5fddea
UFC Fight Night: Luque vs. Muhammad,Herb Dean,Pat Sabatini,TJ Laramie,Pat Sabatini,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4f6e7159e77d4215
UFC Fight Night: Luque vs. Muhammad,Mark Smith,Mounir Lazzez,Ange Loosa,Mounir Lazzez,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/559031e51ced0b53
UFC Fight Night: Luque vs. Muhammad,Dan Miragliotta,Devin Clark,William Knight,Devin Clark,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,3,3:21,http://ufcstats.com/fight-details/b09f8cd4cbd7ba56
UFC Fight Night: Luque vs. Muhammad,Chris Tognoni,Lina Lansberg,Pannie Kianzad,Pannie Kianzad,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c20e6697335c3b3d
UFC Fight Night: Luque vs. Muhammad,Herb Dean,Drakkar Klose,Brandon Jenkins,Drakkar Klose,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,2,0:33,http://ufcstats.com/fight-details/74c58b9d638c5eaa
UFC Fight Night: Luque vs. Muhammad,Mark Smith,Rafa Garcia,Jesse Ronson,Rafa Garcia,3,F,Lightweight,M,Submission,Rear Naked Choke,2,4:50,http://ufcstats.com/fight-details/0987b3f785e26d1c
UFC Fight Night: Luque vs. Muhammad,Dan Miragliotta,Chris Barnett,Martin Buday,Martin Buday,3,F,Heavyweight,M,Decision,Unanimous,3,1:38,http://ufcstats.com/fight-details/1ceab8fa45996f51
UFC Fight Night: Luque vs. Muhammad,Chris Tognoni,Jordan Leavitt,Trey Ogden,Jordan Leavitt,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/eac46cfead228e11
UFC Fight Night: Luque vs. Muhammad,Mark Smith,Istela Nunes,Sam Hughes,Sam Hughes,3,F,Women's Strawweight,F,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/0daf776bd222daad
UFC Fight Night: Luque vs. Muhammad,Chris Tognoni,Alatengheili,Kevin Croom,Alatengheili,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,0:47,http://ufcstats.com/fight-details/fb7ebdda8658fa05
UFC 273: Volkanovski vs. The Korean Zombie,Herb Dean,Alexander Volkanovski,Chan Sung Jung,Alexander Volkanovski,5,T,Featherweight,M,KO/TKO,Punches to Head At Distance,4,0:45,http://ufcstats.com/fight-details/dc0ab34f1952cb48
UFC 273: Volkanovski vs. The Korean Zombie,Keith Peterson,Aljamain Sterling,Petr Yan,Aljamain Sterling,5,T,Bantamweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/9a8964b148cb5923
UFC 273: Volkanovski vs. The Korean Zombie,Mike Beltran,Gilbert Burns,Khamzat Chimaev,Khamzat Chimaev,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/394b0347b0438622
UFC 273: Volkanovski vs. The Korean Zombie,Keith Peterson,Mackenzie Dern,Tecia Pennington,Mackenzie Dern,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/d8945e21a63e2451
UFC 273: Volkanovski vs. The Korean Zombie,Larry Folsom,Vinc Pichel,Mark Madsen,Mark Madsen,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/15311d4b33d93004
UFC 273: Volkanovski vs. The Korean Zombie,Herb Dean,Ian Machado Garry,Darian Weeks,Ian Machado Garry,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/313b85fe82b2ba80
UFC 273: Volkanovski vs. The Korean Zombie,Herb Dean,Anthony Hernandez,Josh Fremd,Anthony Hernandez,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7c6ed5b3d830d0cb
UFC 273: Volkanovski vs. The Korean Zombie,Keith Peterson,Aspen Ladd,Raquel Pennington,Raquel Pennington,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/88c6e7f71b79fd65
UFC 273: Volkanovski vs. The Korean Zombie,Larry Folsom,Mickey Gall,Mike Malott,Mike Malott,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,3:41,http://ufcstats.com/fight-details/7458a37feabf8788
UFC 273: Volkanovski vs. The Korean Zombie,Mike Beltran,Aleksei Oleinik,Jared Vanderaa,Aleksei Oleinik,3,F,Heavyweight,M,Submission,Scarf Hold From Side Control,1,3:39,http://ufcstats.com/fight-details/278b965694e563b2
UFC 273: Volkanovski vs. The Korean Zombie,Keith Peterson,Piera Rodriguez,Kay Hansen,Piera Rodriguez,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9e52a67410f2c879
UFC 273: Volkanovski vs. The Korean Zombie,Larry Folsom,Julio Arce,Daniel Santos,Julio Arce,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/313c36ce9bde6cf6
UFC Fight Night: Blaydes vs. Daukaus,Herb Dean,Curtis Blaydes,Chris Daukaus,Curtis Blaydes,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,2,0:17,http://ufcstats.com/fight-details/c4e866d9dd606faa
UFC Fight Night: Blaydes vs. Daukaus,Gary Copeland,Joanne Wood,Alexa Grasso,Alexa Grasso,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,1,3:57,http://ufcstats.com/fight-details/1b650c76387c0f4b
UFC Fight Night: Blaydes vs. Daukaus,Keith Peterson,Matt Brown,Bryan Barberena,Bryan Barberena,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f3c37e23ca30c87d
UFC Fight Night: Blaydes vs. Daukaus,Chad Trukovich,Askar Askarov,Kai Kara-France,Kai Kara-France,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/410e65e4d1782bfc
UFC Fight Night: Blaydes vs. Daukaus,Keith Peterson,Neil Magny,Max Griffin,Neil Magny,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/3f92025b29e06bfd
UFC Fight Night: Blaydes vs. Daukaus,Gary Copeland,Marc Diakiese,Viacheslav Borshchev,Marc Diakiese,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f6afaf2a39fa441c
UFC Fight Night: Blaydes vs. Daukaus,Chad Trukovich,Sara McMann,Karol Rosa,Sara McMann,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bb31c77bddd1317e
UFC Fight Night: Blaydes vs. Daukaus,Herb Dean,Chris Gutierrez,Batgerel Danaa,Chris Gutierrez,3,F,Bantamweight,M,KO/TKO,Spinning Back Fist Head,2,2:34,http://ufcstats.com/fight-details/d0b7a79d3e7f3362
UFC Fight Night: Blaydes vs. Daukaus,Gary Copeland,Aliaskhab Khizriev,Denis Tiuliulin,Aliaskhab Khizriev,3,F,Middleweight,M,Submission,Rear Naked Choke,2,1:58,http://ufcstats.com/fight-details/6ed495c177d69a3a
UFC Fight Night: Blaydes vs. Daukaus,Herb Dean,Jennifer Maia,Manon Fiorot,Manon Fiorot,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3ecccdab76baa59c
UFC Fight Night: Blaydes vs. Daukaus,Chad Trukovich,Matheus Nicolau,David Dvorak,Matheus Nicolau,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/82b2b97b85c7225c
UFC Fight Night: Blaydes vs. Daukaus,Keith Peterson,Luis Saldana,Bruno Souza,Luis Saldana,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/97e522591ac7eb29
UFC Fight Night: Volkov vs. Aspinall,Marc Goddard,Alexander Volkov,Tom Aspinall,Tom Aspinall,5,F,Heavyweight,M,Submission,Straight Armbar From Half Guard,1,3:45,http://ufcstats.com/fight-details/06641a8c62e45661
UFC Fight Night: Volkov vs. Aspinall,Daniel Movahedi,Arnold Allen,Dan Hooker,Arnold Allen,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,2:33,http://ufcstats.com/fight-details/ce3d94186567a684
UFC Fight Night: Volkov vs. Aspinall,Lukasz Bosacki,Paddy Pimblett,Kazula Vargas,Paddy Pimblett,3,F,Lightweight,M,Submission,Rear Naked Choke,1,3:49,http://ufcstats.com/fight-details/001441f70c293931
UFC Fight Night: Volkov vs. Aspinall,Rich Mitchell,Gunnar Nelson,Takashi Sato,Gunnar Nelson,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bcd1e1d71a172d53
UFC Fight Night: Volkov vs. Aspinall,Daniel Movahedi,Molly McCann,Luana Carolina,Molly McCann,3,F,Women's Flyweight,F,KO/TKO,Spinning Back Elbow to Head At Distance,3,1:52,http://ufcstats.com/fight-details/5a878a6bebc973d7
UFC Fight Night: Volkov vs. Aspinall,Marc Goddard,Jai Herbert,Ilia Topuria,Ilia Topuria,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:07,http://ufcstats.com/fight-details/a200b5dcbdd2506e
UFC Fight Night: Volkov vs. Aspinall,Rich Mitchell,Mike Grundy,Makwan Amirkhani,Makwan Amirkhani,3,F,Featherweight,M,Submission,Anaconda Choke On Ground,1,0:57,http://ufcstats.com/fight-details/6e705b2365bc03fa
UFC Fight Night: Volkov vs. Aspinall,Daniel Movahedi,Shamil Abdurakhimov,Sergei Pavlovich,Sergei Pavlovich,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,1,4:03,http://ufcstats.com/fight-details/ae989e21c3839b49
UFC Fight Night: Volkov vs. Aspinall,Lukasz Bosacki,Nikita Krylov,Paul Craig,Paul Craig,3,F,Light Heavyweight,M,Submission,Triangle Choke From Bottom Guard,1,3:57,http://ufcstats.com/fight-details/766b4f5e77ab0860
UFC Fight Night: Volkov vs. Aspinall,Marc Goddard,Jack Shore,Timur Valiev,Jack Shore,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/53d0df57a917c6a0
UFC Fight Night: Volkov vs. Aspinall,Rich Mitchell,Cory McKenna,Elise Reed,Elise Reed,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/5e378c52f26935d6
UFC Fight Night: Volkov vs. Aspinall,Daniel Movahedi,Muhammad Mokaev,Cody Durden,Muhammad Mokaev,3,F,Flyweight,M,Submission,Guillotine Choke On Ground,1,0:58,http://ufcstats.com/fight-details/4c7e55061dc3bf89
UFC Fight Night: Santos vs. Ankalaev,Mark Smith,Thiago Santos,Magomed Ankalaev,Magomed Ankalaev,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/8aa16cc1ba99aac1
UFC Fight Night: Santos vs. Ankalaev,Keith Peterson,Marlon Moraes,Song Yadong,Song Yadong,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:06,http://ufcstats.com/fight-details/9b46a662b8fa1d8d
UFC Fight Night: Santos vs. Ankalaev,Chris Tognoni,Sodiq Yusuff,Alex Caceres,Sodiq Yusuff,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/70b8d357e89383bd
UFC Fight Night: Santos vs. Ankalaev,Herb Dean,Khalil Rountree Jr.,Karl Roberson,Khalil Rountree Jr.,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,0:25,http://ufcstats.com/fight-details/23eec2d9cb2d78cd
UFC Fight Night: Santos vs. Ankalaev,Keith Peterson,Drew Dober,Terrance McKinney,Drew Dober,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,3:17,http://ufcstats.com/fight-details/463fac0e48505b62
UFC Fight Night: Santos vs. Ankalaev,Mark Smith,Alex Pereira,Bruno Silva,Alex Pereira,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/226884e46a10865d
UFC Fight Night: Santos vs. Ankalaev,Herb Dean,Matthew Semelsberger,AJ Fletcher,Matthew Semelsberger,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3b06c512abfa0494
UFC Fight Night: Santos vs. Ankalaev,Chris Tognoni,JJ Aldrich,Gillian Robertson,JJ Aldrich,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/26fbee4ed13ff35d
UFC Fight Night: Santos vs. Ankalaev,Keith Peterson,Trevin Jones,Javid Basharat,Javid Basharat,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b70313eae7c24b27
UFC Fight Night: Santos vs. Ankalaev,Chris Tognoni,Damon Jackson,Kamuela Kirk,Damon Jackson,3,F,Featherweight,M,Submission,Arm Triangle From Half Guard,2,4:42,http://ufcstats.com/fight-details/5cad3ab6553e9ec9
UFC Fight Night: Santos vs. Ankalaev,Keith Peterson,Sabina Mazo,Miranda Maverick,Miranda Maverick,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,2,2:15,http://ufcstats.com/fight-details/b55de7d791b9f62d
UFC Fight Night: Santos vs. Ankalaev,Mark Smith,Dalcha Lungiambula,Cody Brundage,Cody Brundage,3,F,Middleweight,M,Submission,Guillotine Choke From Bottom Guard,1,3:41,http://ufcstats.com/fight-details/9cb78122a23e6a7d
UFC Fight Night: Santos vs. Ankalaev,Chris Tognoni,Kris Moutinho,Guido Cannetti,Guido Cannetti,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,2:07,http://ufcstats.com/fight-details/b400c29fbeee0206
UFC Fight Night: Santos vs. Ankalaev,Herb Dean,Tafon Nchukwi,Azamat Murzakanov,Azamat Murzakanov,3,F,Light Heavyweight,M,KO/TKO,Knee to Head At Distance,3,0:44,http://ufcstats.com/fight-details/f10c2c84652ef573
UFC 272: Covington vs. Masvidal,Herb Dean,Colby Covington,Jorge Masvidal,Colby Covington,5,F,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/d03d0abf331df751
UFC 272: Covington vs. Masvidal,Marc Goddard,Rafael Dos Anjos,Renato Moicano,Rafael Dos Anjos,5,F,Catch Weight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/838bb84a5a976a9c
UFC 272: Covington vs. Masvidal,Mark Smith,Edson Barboza,Bryce Mitchell,Bryce Mitchell,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/abd45edc07a8d9e3
UFC 272: Covington vs. Masvidal,Chris Tognoni,Kevin Holland,Alex Oliveira,Kevin Holland,3,F,Welterweight,M,KO/TKO,Elbows to Head From Half Guard,2,0:38,http://ufcstats.com/fight-details/43b43c5d439b2f98
UFC 272: Covington vs. Masvidal,Marc Goddard,Serghei Spivac,Greg Hardy,Serghei Spivac,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,1,2:16,http://ufcstats.com/fight-details/cda06ff86cfe4f5f
UFC 272: Covington vs. Masvidal,Herb Dean,Jalin Turner,Jamie Mullarkey,Jalin Turner,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:46,http://ufcstats.com/fight-details/fce6ab43b7d09aa4
UFC 272: Covington vs. Masvidal,Chris Tognoni,Marina Rodriguez,Yan Xiaonan,Marina Rodriguez,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/9321b3c90ea5ca6c
UFC 272: Covington vs. Masvidal,Mark Smith,Nicolae Negumereanu,Kennedy Nzechukwu,Nicolae Negumereanu,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ee278a5a25744cac
UFC 272: Covington vs. Masvidal,Herb Dean,Maryna Moroz,Mariya Agapova,Maryna Moroz,3,F,Women's Flyweight,F,Submission,Arm Triangle From Half Guard,2,3:27,http://ufcstats.com/fight-details/c6fc43c351b08bda
UFC 272: Covington vs. Masvidal,Marc Goddard,Brian Kelleher,Umar Nurmagomedov,Umar Nurmagomedov,3,F,Featherweight,M,Submission,Rear Naked Choke,1,3:15,http://ufcstats.com/fight-details/59d44b6888885500
UFC 272: Covington vs. Masvidal,Chris Tognoni,Tim Elliott,Tagir Ulanbekov,Tim Elliott,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c420c376cc1d149c
UFC 272: Covington vs. Masvidal,Marc Goddard,Devonte Smith,Ludovit Klein,Ludovit Klein,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/36d9337a27b71ba9
UFC 272: Covington vs. Masvidal,Mark Smith,Dustin Jacoby,Michal Oleksiejczuk,Dustin Jacoby,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d5323490163dde0e
UFC Fight Night: Makhachev vs. Green,Herb Dean,Islam Makhachev,King Green,Islam Makhachev,5,F,Catch Weight,M,KO/TKO,Punches to Head From Back Control,1,3:23,http://ufcstats.com/fight-details/2f4d42e0b9696f71
UFC Fight Night: Makhachev vs. Green,Mark Smith,Misha Cirkunov,Wellington Turman,Wellington Turman,3,F,Middleweight,M,Submission,Armbar From Bottom Guard,2,1:29,http://ufcstats.com/fight-details/01468f766dd7385c
UFC Fight Night: Makhachev vs. Green,Keith Peterson,Ji Yeon Kim,Priscila Cachoeira,Priscila Cachoeira,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c4eb14c3de579842
UFC Fight Night: Makhachev vs. Green,Chris Tognoni,Arman Tsarukyan,Joel Alvarez,Arman Tsarukyan,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,2,1:57,http://ufcstats.com/fight-details/8515f07911765f89
UFC Fight Night: Makhachev vs. Green,Jason Herzog,Armen Petrosyan,Gregory Rodrigues,Armen Petrosyan,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/84d633d4a9fbf331
UFC Fight Night: Makhachev vs. Green,Keith Peterson,Rongzhu,Ignacio Bahamondes,Ignacio Bahamondes,3,F,Lightweight,M,Submission,Guillotine Choke On Ground,3,1:40,http://ufcstats.com/fight-details/61a20ff34b6948ba
UFC Fight Night: Makhachev vs. Green,Mark Smith,Josiane Nunes,Ramona Pascual,Josiane Nunes,3,F,Women's Featherweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f087a10a6f2bcc99
UFC Fight Night: Makhachev vs. Green,Herb Dean,Terrance McKinney,Fares Ziam,Terrance McKinney,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:11,http://ufcstats.com/fight-details/cb1f27818d46af0e
UFC Fight Night: Makhachev vs. Green,Jason Herzog,Alejandro Perez,Jonathan Martinez,Jonathan Martinez,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/901e62b7af57f559
UFC Fight Night: Makhachev vs. Green,Mark Smith,Ramiz Brahimaj,Micheal Gillmore,Ramiz Brahimaj,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:02,http://ufcstats.com/fight-details/c5d5fcf290cc029e
UFC Fight Night: Makhachev vs. Green,Chris Tognoni,Victor Altamirano,Carlos Hernandez,Carlos Hernandez,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/181ceedcacc01d48
UFC Fight Night: Walker vs. Hill,Jason Herzog,Johnny Walker,Jamahal Hill,Jamahal Hill,5,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:55,http://ufcstats.com/fight-details/f7865e5a6d009a87
UFC Fight Night: Walker vs. Hill,Herb Dean,Kyle Daukaus,Jamie Pickett,Kyle Daukaus,3,F,Catch Weight,M,Submission,D'Arce Choke From Half Guard,1,4:59,http://ufcstats.com/fight-details/99fd8396cbe1df03
UFC Fight Night: Walker vs. Hill,Mark Smith,Parker Porter,Alan Baudot,Parker Porter,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/93026443e5140415
UFC Fight Night: Walker vs. Hill,Keith Peterson,Jim Miller,Nikolas Motta,Jim Miller,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:58,http://ufcstats.com/fight-details/958799d957945a3a
UFC Fight Night: Walker vs. Hill,Herb Dean,Joaquin Buckley,Abdul Razak Alhassan,Joaquin Buckley,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/04e2d50c24a88dbd
UFC Fight Night: Walker vs. Hill,Mark Smith,Gabriel Benitez,David Onama,David Onama,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,4:24,http://ufcstats.com/fight-details/25da52bc590ef664
UFC Fight Night: Walker vs. Hill,Jason Herzog,Jessica-Rose Clark,Stephanie Egger,Stephanie Egger,3,F,Women's Bantamweight,F,Submission,Armbar On Ground,1,3:44,http://ufcstats.com/fight-details/e36a5d4d53b97d4e
UFC Fight Night: Walker vs. Hill,Keith Peterson,Chas Skelly,Mark Striegl,Chas Skelly,3,F,Featherweight,M,KO/TKO,Knee to Head In Clinch,2,2:01,http://ufcstats.com/fight-details/2d8db91f91f68069
UFC Fight Night: Walker vs. Hill,Mark Smith,Diana Belbita,Gloria de Paula,Gloria de Paula,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/33cc40fc1da409d3
UFC Fight Night: Walker vs. Hill,Herb Dean,Chad Anheliger,Jesse Strader,Chad Anheliger,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,3,3:33,http://ufcstats.com/fight-details/ea63f56779100678
UFC Fight Night: Walker vs. Hill,Jason Herzog,Jonathan Pearce,Christian Rodriguez,Jonathan Pearce,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/528c208293bdef13
UFC Fight Night: Walker vs. Hill,Keith Peterson,Mario Bautista,Jay Perrin,Mario Bautista,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8cd583f6d10692bc
UFC 271: Adesanya vs. Whittaker 2,Herb Dean,Israel Adesanya,Robert Whittaker,Israel Adesanya,5,T,Middleweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/ca8f73d038c4d6e7
UFC 271: Adesanya vs. Whittaker 2,Dan Miragliotta,Derrick Lewis,Tai Tuivasa,Tai Tuivasa,3,F,Heavyweight,M,KO/TKO,Elbow to Head In Clinch,2,1:40,http://ufcstats.com/fight-details/bb42336d6417914c
UFC 271: Adesanya vs. Whittaker 2,Kerry Hatley,Jared Cannonier,Derek Brunson,Jared Cannonier,3,F,Middleweight,M,KO/TKO,Elbows to Head On Ground,2,4:29,http://ufcstats.com/fight-details/18a1617ee7356352
UFC 271: Adesanya vs. Whittaker 2,Mike Beltran,Alexander Hernandez,Renato Moicano,Renato Moicano,3,F,Lightweight,M,Submission,Rear Naked Choke,2,1:23,http://ufcstats.com/fight-details/238832b58a66ae07
UFC 271: Adesanya vs. Whittaker 2,Mike Beltran,King Green,Nasrat Haqparast,King Green,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/388adad23aaa9d39
